JobTitle,JobYear,JobLink,JobType,JobField,JobSource,JobDesc,JobLink_norm,FieldAlias,Count
American University of Beirut - Faculty position in Rhetoric/Composition - POSITION FILLED,2012,http://www.aub.edu.lb/fas | https://academicjobs.wikia.org/index.php?title=Rhetoric/Composition_2012#top,Unknown,Rhetoric/Composition,Wiki,"The Department of English at the American University of Beirut is seeking to fill a position, open rank, in Rhetoric/Composition. Candidates should be prepared to contribute to the development of a new MA program in Rhetoric/Composition, as well as to the revision and development of the existing composition program and writing center. Candidates with a background in writing program administration, writing center theory, or WAC/WID, and/or research interests in multilingual or international rhetorics and pedagogies are especially encouraged to apply. Candidates are expected to teach undergraduate and graduate courses. The usual teaching load is 3/2, with course releases for administrative work. Applicants must have a PhD upon appointment. Positions begin September 15, 2012. Appointments are for an initial period of four years. Applicants are strongly encouraged to apply electronically by sending a cover letter, CV, writing sample, sample syllabus and three letters of reference to as_dean@aub.edu.lb. Mail applications can be sent to: Dean, Faculty of Arts and Sciences, American University of Beirut, P.O. Box 11-0236, Beirut 1107 2020, Lebanon.Review of materials begins December 1, 2011 with interviews at MLA. For more information about this position, visit our website at http://www.aub.edu.lb/fas. The American University of Beirut is an Equal Opportunity Employer.
MLA JIL 4 November 2011
Deadline: December 1, 2011
Acknowledgment received:
Request for additional materials:
Rejection (no interview):
MLA interview scheduled:
Rejection (after MLA interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made:
Offer accepted:
NOTES:
Back to Top",http://www.aub.edu.lb/fas | https://academicjobs.wikia.org/index.php?title=Rhetoric/Composition_2012#top,Rhetoric/Composition,1952
"Brigham Young - Open Rank, Open Area - INTERVIEWS SCHEDULED",2012,https://academicjobs.wikia.org/index.php?title=Rhetoric/Composition_2012#top,Unknown,Rhetoric/Composition,Wiki,"Assistant professor [15312] {C}The Department of English invites applications for continuing status track positions--all areas considered--for appointments beginning Fall 2012. Successful candidates will show evidence of excellence in teaching and significant scholarly potential. Rank open. Salary, benefits, and teaching load competitive. PhD completion expected by starting date. Applications are completed online at http://yjobs.byu.edu (select full-time faculty, then follow the link to Faculty-English). Initial applications include the on-line application, cover letter, and vita. These must be submitted by November 1. Application materials may be attached to the online application or sent to: Faculty Search Committee, Department of English, 4198 JFSB, Brigham Young University, Provo, Utah, 84602. Brigham Young University, an equal opportunity employer, does not discriminate on the basis of race, color, sex, age, national origin, veteran status, or against qualified individuals with disabilities. All faculty are required to abide by the university's honor code and dress and grooming standards. Preference is given to qualified members in good standing of the affiliated church, The Church of Jesus Christ of Latter-day Saints.
MLA JIL 9/13/11
Deadline: November 1, 2011
Acknowledgment received:
Request for additional materials: (12/7)
Rejection (no interview):
MLA or phone interview scheduled: (12/19)
Rejection (after MLA or phone interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made:
Offer accepted:
NOTES:
Has anyone heard from anyone at BYU at this one? I had heard from somewhere that the position was canceled, but don't know if that's true.
still open, as far as I know.
Received a request for additional material, and they asked for availability at MLA (12/7)
Also posted at Generalist 2012
Back to Top",https://academicjobs.wikia.org/index.php?title=Rhetoric/Composition_2012#top,Rhetoric/Composition,1952
Colby College - Writing Program Administrator - PHONE INTERVIEW SCHEDULED,2012,mailto:ColbyWritingProgramDirectorsearch@colby.edu | http://www.higheredjobs.com/faculty/details.cfm?JobCode=175567175&Title=Director%20of%20Colby%20Writing%20Program,Unknown,Rhetoric/Composition,Wiki,"Colby College invites applications for a writing program administrator/composition specialist to develop and direct our Writing Program. Candidates must have a Ph.D. in English, specializing in Composition, Rhetoric, Writing Program Administration or Writing-Across-the-Curriculum. Responsibilities include taking a leadership role in developing all levels of writing-intensive courses (first-year, second-year, capstone), administering the writing program, oversight of the peer tutor-based Writers' Center, and teaching one course in the program. Experience teaching in a college-level writing program highly desired; expertise and experience in college-level English Language Learner courses a plus. This is an administrative appointment that operates on a 12-month calendar and reports directly to the Dean of Faculty.
To apply, please send a cover letter, CV, three letters of recommendation, statement of teaching philosophy, administrative experience (especially with writing programs), and approach to college-level writing, along with a writing sample to:
Dr. Lori Kletzer, Dean of Faculty and Chair of the Colby Writing Program search. Electronic submission required to ColbyWritingProgramDirectorsearch@colby.edu. Please send documents in pdf format.
Review of applications will begin on December 1 and continue until the position is filled.
LINK(HigherEdJobs)
Deadline: December 1, 2011
Acknowledgment received: Q: Has anyone heard anything on this one either way? I'd love to know if they made initial contact with any applicants before the close of this semester...
A. Nothing yet. I applied for a job there two years ago and NEVER heard anything either way.
Request for additional materials:
Rejection (no interview):
MLA or phone interview scheduled: Phone interview scheduled for January.
Rejection (after MLA or phone interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made:
Offer accepted:
NOTES:
Back to Top",mailto:ColbyWritingProgramDirectorsearch@colby.edu | http://www.higheredjobs.com/faculty/details.cfm?JobCode=175567175&Title=Director%20of%20Colby%20Writing%20Program,Rhetoric/Composition,1952
Drew University - Post Doc - Composition,2012,mailto:HR512-1@drew.edu,Unknown,Rhetoric/Composition,Wiki,"Drew University, a selective liberal arts college 30 miles outside New York City, seeks applications for a one-year Post-Doctoral Fellowship. The Fellowship is designed to provide additional teaching and administrative experience for a candidate with a recent PhD in composition/rhetoric and a desire to build a career at a small to mid-size undergraduate or a liberal arts college. Fellows teach a 2-2 equivalent, including College Writing (class size 12-15) and Writing Center hours; and serve as co-assistant director of College Writing. Depending on interest, fellows may also work on writing across the curriculum, writing in the disciplines, Writing Center, or assessment. PhD must be completed by submission deadline. Strong teaching record, and evidence of scholarly potential required, publication preferred. Administrative experience in writing program administration preferred.
Cover letter, CV, and 3 letters of reference to Melissa Nicolas, Associate Dean of Academic Services, Drew University, Madison NJ 07940 by June 13th, 2012. Electronic submission of materials strongly preferred:HR512-1@drew.edu
Deadline: June 13
Acknowledgment received:
Request for additional materials:
Rejection (no interview):
Phone interview scheduled:
Rejection (after phone interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made:
Offer accepted:
Notes:
Also posted at Humanities and Social Sciences Postdocs 2011-12",mailto:HR512-1@drew.edu,Rhetoric/Composition,1952
Ferris State University - Department Head - DEADLINE PASSED,2012,http://employment.ferris.edu/applicants/Central?quickFind=51246 | http://wpacouncil.org/node/3407 | https://academicjobs.wikia.org/index.php?title=Rhetoric/Composition_2012#top,Unknown,Rhetoric/Composition,Wiki,"The College of Arts and Sciences invites applications for the position of Languages and Literature Department Head to begin July 1, 2012. The successful candidate will assume leadership and administrative responsibilities of a large department with 36 tenure track faculty and approximately 18 adjunct faculty. The primary responsibility of the department is teaching writing, literature, and languages (primarily French, German, and Spanish) to students needing General Education courses and to majors and minors in English Education, English, Technical and Professional Communication, and modern languages. The department manages the University Writing Center and the student newspaper, The Torch. The Department Head will also provide leadership in the areas of planning, assessment, budgeting, program evaluation, faculty recruitment and supervision, student recruitment, student engagement, and fostering a supportive environment for grant writing and fund raising.
Required Qualifications: Applicants must have a doctorate in one of the disciplines represented in Languages and Literature (Composition, English, Folklore, Journalism, Linguistics, Literature, Modern Languages, Technical Writing, or closely related field), undergraduate teaching experience in a relevant discipline, successful academic administrative experience, and strong interpersonal, written, and oral communication skills. {C}Preferred Qualifications: Candidates who have experience working with diverse staff and student populations, administering a writing program, departmental and college collaborations (especially between Arts and Sciences and Education), budget management, assessment, and interdisciplinary curricula will strengthen their applications. Salary Range: Commensurate with experience.
Application Information: Review of applications will begin Oct 31, 2011 and continue until position is filled. Applicants must provide a cover letter discussing their qualifications for the position and educational leadership philosophy, vita, and the contact information (names, addresses, phone numbers, and e-mail addresses) for three references. http://employment.ferris.edu/applicants/Central?quickFind=51246
POSITION CONTACT INFORMATION Contact Person: Kirk Weller, Ph.D. Title: Search Committee Chair/Mathematics Department Head Department: 33300 - Math Phone: 231/591-2594 Address 1: 820 Campus Drive Address 2: ASC 2021 City: Big Rapids State: MI Zip: 49307
WPA Website
Deadline: October 31, 2011
Acknowledgment received:
Request for additional materials:
Rejection (no interview):
MLA interview scheduled:
Rejection (after MLA interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made:
Offer accepted:
NOTES:
Back to Top",http://employment.ferris.edu/applicants/Central?quickFind=51246 | http://wpacouncil.org/node/3407 | https://academicjobs.wikia.org/index.php?title=Rhetoric/Composition_2012#top,Rhetoric/Composition,1952
Georgetown University - Open Rank - OFFER ACCEPTED,2012,,Unknown,Rhetoric/Composition,Wiki,"Rhetoric/Composition (Open Rank): We seek candidates at any rank to provide intellectual leadership in the teaching of writing across our campus. Successful candidates will demonstrate a sophisticated approach to writing in many forms, to oral communication, and to digital writing technologies and will show promise or proven ability in curricular development, in advocating for writing with faculty, and in developing the standing of writing within the university, both intellectually and programmatically. Candidates should expect to pursue an active research agenda and to teach on both an undergraduate and graduate level. Minimum requirements include a PhD in Rhetoric and Composition or a related field by August 2012. Georgetown University is an Affirmative Action/Equal Opportunity employer and strongly encourages applications from women and minority candidates as part of its commitment to professional excellence and diversity. Please email your application letter and c.v. to engjobs@georgetown.edu, noting in the subject line the title of the position for which you are applying. Applications sent by November 1, 2011 will receive first consideration. Writing samples and dossiers will be requested only after initial screening.
MLA JIL 9/13/11
Deadline: November 1, 2011
Acknowledgment received:
Request for additional materials: x1 (11/28)
Rejection (no interview):
MLA interview scheduled: x1 (skype interview scheduled)
Rejection (after MLA interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made: January 2012
Offer accepted: January 2012
NOTES:
?? Does anyone know what the story is with this position? They searched several years in a row a number of years ago, and now they're searching again.
They had someone leave last year. This may be the replacement hire.
Yes, that is correct. The previous hire moved to a different school after a year.
Back to Top",,Rhetoric/Composition,1952
"Georgia Gwinnett College - Open Rank, Composition and Liberal Arts Core",2012,,Unknown,Rhetoric/Composition,Wiki,"Job Summary/Basic Function: In anticipation of increases in enrollment for the 2012-2013 academic year, the English discipline at Georgia Gwinnett College (GGC) seeks highly motivated Generalists with experience in and enthusiasm for the teaching of composition and the Liberal Arts core starting August 1, 2012.
Successful candidates join a rapidly growing cadre of energetic colleagues working to build an innovative English major at the newest campus in the University of Georgia system. Sub-specialties of particular interest include: Rhetoric & Composition. Successful candidate will be expected to teach first-year composition and general education courses and upper division courses as they become available. Applicants should demonstrate significant innovations in teaching, superior service to the institution, and established research credentials. Commitment to building a new college is also essential. GGC emphasizes a student-centered learning environment.
SALARY: Commensurate with education and experience with excellent benefits.
Due to the volume of applications, applicants may not receive a reply from the College unless an applicant is selected for an interview. Review of applications will continue until positions are filled. Hiring is contingent upon eligibility to work in the United States and proof of eligibility will be contemporaneously required upon acceptance of an employment offer. Any resulting employment offers are contingent upon successful completion of a background investigation, as determined by Georgia Gwinnett College in its sole discretion. Georgia Gwinnett College, a unit of the University System of Georgia, is an Affirmative Action/Equal Opportunity employer and does not discriminate on the basis of race, color, gender, national origin, age, disability or religion. Georgia is an open records state.
Minimum Qualifications: Ph.D. Applicants must have a minimum of 18 ENGL graduate credit hours.
GGC seeks applications for assistant, associate and full professor faculty positions to begin in August 1, 2012. Applicants should hold the doctorate or appropriate terminal degree in their discipline before or within the semester of the start date. GGC is an institution that values and encourages innovative teaching. In addition to teaching, applicants are expected to actively participate in scholarly activities, extensive student engagement and to contribute in the area of service to the college and community. Advising and mentoring are expected of all faculty. In accordance with Board of Regents Policy governing GGC faculty, successful applicants will be eligible to receive 5 or 3 year renewable appointments or one year traditional appointments may also be approved. For more information about our college, please visit our website at http://www.ggc.edu.
Preferred Qualifications: Ph.D. in English or Rhetoric/Composition is preferred. A Ph.D. in related fields will be considered with substantial experience in teaching Rhetoric and Compostiion.
Deadline: Open until filled
Acknowledgment received:
Request for additional materials:
Rejection (no interview):
MLA interview scheduled:
Rejection (after MLA interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made:
Offer accepted:
NOTES: ANY UPDATES? ANYONE?
Back to Top",,Rhetoric/Composition,1952
Harvard University - College Writing Program Preceptor - CAMPUS INTERVIEWS SCHEDULED,2012,http://academicpositions.harvard.edu/postings/3804,Unknown,Rhetoric/Composition,Wiki,"The Harvard College Writing Program at Harvard University is now accepting applications for preceptorships. The Writing Program is accepting applications for multi-year positions, with appointments beginning July 1, 2012. The application deadline is December 1, 2011. Applicants should visit http://academicpositions.harvard.edu/postings/3804.
Deadline: Dec. 1, 2011
Acknowledgment received: 1 (12/1)
Request for additional materials: by email (2/16)
Rejection (no interview):
Phone or Skype interview scheduled:
Rejection (after phone or Skype interview):
Campus interview scheduled: (3/13)
Rejection (after campus interview):
Offer made:
Offer accepted:
NOTES:
Does anyone know how many interviews have already been scheduled? I'm part of the group in the holding pattern. (4/6) --> They mentioned that interviews were occurring over a 2 week period, but (alas) no indication of how many candidates, and they were still determining how many positions would be available. (4/10)
3/19: Contacted and told still being considered but that they're in a ""holding pattern"" until they figure out how many positions they'll have open. Will contact if they want to interview. (x3)
02/16 Received update requesting additional materials.
02/03 Received update: Candidates selected for second round of consideration will be contacted the week of Feb 13.
Have heard nothing as of 2/2, perhaps they'll wait & see how the spring hires work out & just keep them so they may not know yet how many they'll need, if any, of those who could start in July . . .
Has anyone been contacted yet? From looking at last year's thread, it seems that they moved rather quickly after the initial deadline but I haven't heard anything...(1/16)
Has anyone heard anything at all, perhaps they've contacted some of the candidates who are eligible for the spring semester first & are waiting to contact the others? (12/27)
It might be helpful to look at last year's thread for this position to get a sense of the timing and other contingencies involved here.
That's a useful tip, thanks.",http://academicpositions.harvard.edu/postings/3804,Rhetoric/Composition,1952
Mesa Community College - Tenure Track (3 Positions) - DEADLINE PASSED,2012,https://academicjobs.wikia.org/index.php?title=Rhetoric/Composition_2012#top,Unknown,Rhetoric/Composition,Wiki,"ENGLISH FACULTY--FULLTIME TENURE TRACK (3 Positions). Three faculty positions (Composition/Developmental Writing) are available at Mesa Community College, a member of the Maricopa Community College District. Applications must be received by midnight on January 13, 2012.
JOB SUMMARY: Instructs students from diverse backgrounds in English composition and developmental writing; uses instructional technologies to enhance teaching and learning; demonstrates a commitment to student success; participates in discipline-specific professional development activities; and contributes to the academic life and mission of the college. Demonstrates a commitment to service excellence, innovation, student success, integrity, and diversity in the performance of job duties.
ESSENTIAL FUNCTIONS: Supervises and instructs a diverse population of students in a classroom and/or lab setting; develops written syllabi/course outlines and course materials; evaluates knowledge of subject matter taught and monitors students' scholastic records; prepares and grades exams; develops and enhances knowledge of subject matter taught and individual training skills required to remain current with new trends and developments in the field and to promote the scholarship of teaching and learning through attendance at conferences, courses, seminars, and/or workshops; maintains office hours to assist and advise students; engages in the academic life of the college by participating in District wide and campus committees.
MINIMUM QUALIFICATIONS: - A Master's degree in the teaching field, or a Master's in any teaching field with 24 upper division and/or graduate semester hours in the teaching field, or Master's in any teaching field with 18 graduate semester hours in the teaching field - EDU 250 - Teaching and Learning in the Community Colleges or equivalent must be completed within two years of date of hire
DESIRED QUALIFICATIONS: - Master's degree in English and/or graduate training/coursework in rhetoric and composition and/or developmental writing - Recent experience teaching first-year composition and developmental writing - Demonstrated commitment to excellence in teaching - Demonstrated commitment to facilitating the success of underrepresented groups - Demonstrated experience using instructional technologies to teach face-to-face, online, and hybrid classes - Demonstrated commitment to professional development in the field - Demonstrated understanding of and commitment to the community college mission
NOTES: May be required to teach at multiple sites on days, evenings, and/or weekends. The closing date for these positions is 1/13/2012. This position begins 8/13/2012.
An online application will only be accepted for open, posted positions. All interested individuals MUST submit:
A completed online application which includes Course Completion Form
In addition, a vita with cover letter detailing how the applicant's education, training, and experience directly relate to the listed minimum/desired qualifications and job description should be included.
Online application materials are due by midnight (Arizona time) on the deadline date of January 13, 2012. For questions on the online application, please contact Employment Services at 480.731.8465.
Background checks: MCCCD conducts criminal background checks on all new employees. In addition, MCCCD is required by Arizona law to participate in the Department of Homeland Security E-Verify program. All new employees will be checked to see if they are eligible to work in the U.S. MCCCD does not sponsor individuals for any type of work visas.
Starting salaries for faculty range from $41,843 - $80,631 and are based on education and experience. Faculty contracts are for 9 months.
Contact: Donna Thompson, faculty.recruitment@domail.maricopa.edu or 480-731-8175
MLA JIL 28 October 2011
Deadline: review begins January 13, 2012
Acknowledgment received:
Request for additional materials:
Rejection (no interview):
Phone interview scheduled:
Rejection (after phone interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made:
Offer accepted:
NOTES:
Back to Top",https://academicjobs.wikia.org/index.php?title=Rhetoric/Composition_2012#top,Rhetoric/Composition,1952
Metro State College of Denver - English Tenure-Track Faculty and Composition Coordinator,2012,https://www.mscdjobs.com/applicants/jsp/shared/frameset/Frameset.jsp?time=1320072835930 | https://academicjobs.wikia.org/index.php?title=Rhetoric/Composition_2012#top,Unknown,Rhetoric/Composition,Wiki,"Duties/Responsibilities The English Department of Metropolitan State College of Denver seeks a tenure track faculty member with administrative background in directing a general education and composition program, including hiring and supervising of part-time faculty members, curriculum development and assessment, as well as teaching general education and literature courses for the Department. Additional responsibilities include: teaching two courses each academic term and summer program supervision. Candidates must show evidence of the ability to work with and be sensitive to the educational needs of a culturally diverse urban population; and advising students in the major. We welcome applicants who have pursued research in diverse cultures or whose critical approaches include issues of race, ethnicity, or gender.
Required Qualifications: PhD in English by December 31, 2011
Preferred Qualifications Preference will be given to applicants with evidence of successful college teaching in the field because Metropolitan State College of Denver has a primary mission in teaching undergraduates, including general education courses, evidence of familiarity with innovative scholarship and pedagogy. We seek applicants with experience in program assessment, popular culture, and African American literatures.
Special Instructions to Applicants IMPORTANT: In order to be considered as an applicant you must apply via the online application system, www.mscdjobs.com.
Copies of transcripts and at least three current letters of reference are required.
LINK(Metro State Job Site)
Deadline:
Acknowledgment received:
Request for additional materials:
Rejection (no interview):
Phone interview scheduled:
Rejection (after phone interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made:
Offer accepted:
NOTES:
Back to Top",https://www.mscdjobs.com/applicants/jsp/shared/frameset/Frameset.jsp?time=1320072835930 | https://academicjobs.wikia.org/index.php?title=Rhetoric/Composition_2012#top,Rhetoric/Composition,1952
Minot State University (ND) - English Tenure Track: Writing,2013,http://www.minotstateu.edu/hr/jobs.shtml | http://www.minotstateu.edu/hr/jobs_01.shtml | https://chroniclevitae.com/jobs/0000833613-01#sthash.WGGzxqvn.dpuf,Unknown,Rhetoric/Composition,Wiki,"The English Department at Minot State University, Minot, North Dakota  is accepting applications for a full time, benefited, tenure track faculty member with a specialty in Rhetoric, Writing, or Composition.  Position begins August 19, 2014.  Terminal degree in field is required.  Review of applications will begin immediately and will continue until position is filled.  Visit http://www.minotstateu.edu/hr/jobs.shtml for complete details.
http://www.minotstateu.edu/hr/jobs_01.shtml
Application Process: Review of applications will begin June 20th for consideration for the 2014-2015 academic year. A criminal history background check must be satisfied prior to employment.
Please submit the following:
A cover letter outlining your teaching interest, qualifications, and philosophy. Please specify your strongest areas with a 16-week syllabus for each specific course you are interested in teaching.
College Transcripts (Official Transcripts will be required upon hire)
A list of three to five (3-5) letters of recommendation with information including reference name, job title, and their professional relationship with you, with contact information including their telephone number, email address, and/or home address; (letters of recommendation are not required).
A Curriculum vitae
Send your materials to:
Linda Olson, Chair
Humanities Division
Minot State University
500 University Avenue West
Minot, North Dakota 58707
Phone: 701-858-3836
Fax: 701-858-3894
Chronicle
Deadline: review begins June 20
Acknowledgment received:
Request for additional materials:
Rejection (no interview):
Preliminary interview scheduled (please specify: phone, Skype, etc.):
Rejection (after preliminary interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made:
Offer accepted:
NOTES:",http://www.minotstateu.edu/hr/jobs.shtml | http://www.minotstateu.edu/hr/jobs_01.shtml | https://chroniclevitae.com/jobs/0000833613-01#sthash.WGGzxqvn.dpuf,Rhetoric/Composition,1952
University of Maryland University College Europe - Full-Time Collegiate Faculty Teaching Opportunities in Asia and Europe,2013,http://www.asia.umuc.edu/employment/faculty.cfm | http://www.ed.umuc.edu/undergrad/teach/index.html | mailto:svp-overseas@umuc.edu | http://www.higheredjobs.com/faculty/details.cfm?JobCode=175847837&Title=Full%2DTime%20Collegiate%20Faculty%20Teaching%20Opportunities%20in%20Asia%20and%20Europe,Unknown,Rhetoric/Composition,Wiki,"UMUC is a globally-focused university serving more than 90,000 students worldwide. It has been delivering education to the U.S. military on major Asia and Europe installations for more than 60 years, in addition to current programs on smaller installations in Australia, Bahrain, Djibouti, Egypt Sinai, Guam, Kuwait, Qatar, Saudi Arabia and The United Arab Emirates. UMUC seeks experienced faculty to travel and teach America's soldiers, marines, airmen and sailors, and their family members, in undergraduate degree programs at military installations primarily in Europe and Asia in the Writing discipline.
New faculty selected for these one-year positions will teach a minimum of two class sections a session in on-base education centers in UMUC's unique 8-week, 5-session academic calendar. With few exceptions, new faculty will live off-base, commute by car to their classes, and change teaching locations 3-5 times per year. Full-privilege, base access cards will allow utilization of on-base gyms, commissaries, gas stations, convenient stores, shopping facilities (PX, BX or NEX), banks, libraries, travel/tour agencies, and post offices. Most common teaching assignments are on U.S. military bases in Germany, England, Italy, Japan and South Korea. ""Downrange"" assignments in Africa and the Middle East are much less common, but may occur.
QUALIFICATIONS:  UMUC is seeking professionals who can combine academic credentials and teaching experience with travel savvy, enthusiasm for educating our troops, and a tolerance for adventure. All positions require a minimum of a master's degree from a regionally accredited institution with doctorate preferred. Candidates are sought who can teach a broad range of courses in their respective disciplines. Preference will be given to candidates with teaching approvals and experience in more than one of the desired disciplines. Although these positions are for on-site teaching, previous online teaching experience is desirable for hybrid courses which combine traditional and online formats.
Applicants must be eligible for individual logistical support in host countries and a favorable background check under the terms of the agreements between the United States and the host countries. Faculty members are required to accept course and location assignments, although preferences are given consideration. Faculty members may sponsor their spouses, who may also receive a full-privilege ID card; however, some assignments downrange will be unaccompanied (i.e., spouses won't have university or government support to accompany the faculty member).
BENEFITS:  UMUC offers an excellent benefits package, including travel expense reimbursement, military base privileges, health insurance, and retirement plans. A very generous compensation package includes base pay, housing allowance, session relocation stipend, currency adjustment, and optional overload teaching pay. Approximately 25% additional base pay and benefits for downrange assignments. UMUC will cover costs of travel to/from the initial/final assigned destinations.
TO APPLY:  An ideal opportunity for professionals at any stage of their career, this is a full-time faculty position with twelve-month renewable contracts beginning in August 2014. Applications will be accepted through February 15, 2014. Interviews conducted through March 2014 at U.S. international airports in San Francisco, Los Angeles, Dallas-Fort Worth, Denver, Kansas City, Chicago, Atlanta, Minneapolis, Washington D.C., and Boston and overseas in Frankfurt, London, Seoul and Tokyo.
The application and additional information about teaching in Asia can be found at http://www.asia.umuc.edu/employment/faculty.cfm. The application and additional information about teaching in Europe and downrange can be found at http://www.ed.umuc.edu/undergrad/teach/index.html.
E-mail applications to svp-overseas@umuc.edu.
CLOSING DATE: February 15, 2014
HigherEdJobs.com
Deadline: Feb. 15
Acknowledgment received:
Request for Additional Materials:
Rejection Letter (no interview):
Preliminary interview scheduled (please specify: phone, Skype ...):
Rejection (after preliminary interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made:
Offer accepted:
NOTES AND QUERIES:",http://www.asia.umuc.edu/employment/faculty.cfm | http://www.ed.umuc.edu/undergrad/teach/index.html | mailto:svp-overseas@umuc.edu | http://www.higheredjobs.com/faculty/details.cfm?JobCode=175847837&Title=Full%2DTime%20Collegiate%20Faculty%20Teaching%20Opportunities%20in%20Asia%20and%20Europe,Rhetoric/Composition,1952
American University of Sharjah (United Arab Emirates) - Faculty Positions in Dept. of Writing Studies,2013,http://www.higheredjobs.com/faculty/details.cfm?JobCode=175824314&Title=Faculty%20Position%20in%20the%20Department%20of%20Writing%20Studies,Unknown,Rhetoric/Composition,Wiki,"The Department of Writing Studies invites applications from qualified professionals to teach freshman composition in an international university setting. The department will fill one or more positions this year. We seek both Ph.D. and MA instructors. The Ph.D. instructor will teach a three-course load and have research responsibilities. The MA instructor will teach a four-course load.
Candidates must have at least a master's degree and a minimum of two years of experience in teaching composition at the university or community college level, preferably in North American institutions with a liberal arts emphasis. Candidates must have excellent English proficiency. Areas of expertise and training should include composition, professional writing, or applied linguistics/ESL. Overseas experience will be viewed favorably.
AUS is located in the emirate of Sharjah, adjacent to Dubai, UAE. Founded in 1997 by His Highness Sheikh Dr. Sultan Bin Mohammad Al Qassimi, AUS is an independent, not-for-profit coeducational university in the Gulf, serving some 5,500 students of 82 nationalities. The American University of Sharjah (AUS) is accredited by the Commission of Higher Education of the Middle States Association of Colleges and Schools.
Review of applications will begin immediately. For full consideration, applications must be received before December 10, 2013. Interested candidates should send a letter of application, curriculum vitae, a statement of research, a statement of teaching philosophy, and three letters of recommendation to Dr. Mahmoud Anabtawi, Dean, College of Arts & Sciences, e-mail: cashr@aus.edu
HigherEdJobs.com
Deadline: Dec. 10
Acknowledgment received:
Request for additional materials:
Rejection (no interview):
Preliminary interview scheduled (please specify: MLA, phone, Skype, etc.):
Rejection (after preliminary interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made:
Offer accepted:
NOTES:",http://www.higheredjobs.com/faculty/details.cfm?JobCode=175824314&Title=Faculty%20Position%20in%20the%20Department%20of%20Writing%20Studies,Rhetoric/Composition,1952
Carilion Clinic / Jefferson College of Health Sciences - Full-Time Faculty Position in English,2013,http://www.Click2Apply.net/pfgzvqw | https://apply.interfolio.com/23803,Unknown,Rhetoric/Composition,Wiki,"The Humanities and Social Sciences Program in the Department of Arts and Sciences at Jefferson College of Health Sciences is seeking applicants for a full-time, nine (9) month faculty position in English.
A Ph.D. in English, Composition and Rhetoric, or a related field with a concentration in composition or written communication is preferred.
Basic Function: Supports Carilion Clinics and Jefferson College of Health Sciences hallmarks of service excellence and quality for all job responsibilities. Plans, implements and evaluates academic curriculum and assigned teaching responsibilities and participates in scholarly and service activities.
FALL SEMESTER 2014
The Humanities and Social Sciences Program in the Department of Arts and Sciences at Jefferson College of Health Sciences is seeking applicants for a full-time, 9-month faculty position in English. A Ph.D. in English, Composition and Rhetoric, or a related field with a concentration in composition or written communication is preferred. Minimum required qualifications include a master’s degree in English from an accredited college/university, or a related master’s degree with a minimum of eighteen (18) graduate credits specifically in the discipline of English (preferably composition or written communication). Experience teaching college writing/composition and strong organizational skills are required. Experience using instructional technology and student learning outcomes assessment processes are preferred. Evidence of an active research program and a willingness to engage in college and community service is strongly preferred.
Required documents: In addition to the online application (http://www.carilionclinic.org), required documents include a cover letter, curriculum vitae, official transcripts, a statement of teaching philosophy, and a detailed statement of research interests, goals, and plans leading to grants, presentations, and publications.
Basic Function: Supports Carilion Clinic’s and Jefferson College of Health Sciences hallmarks of service excellence and quality for all job responsibilities. Plans, implements and evaluates academic curriculum and assigned teaching responsibilities and participates in scholarly and service activities.
Apply Here: http://www.Click2Apply.net/pfgzvqw
https://apply.interfolio.com/23803
MLA JIL 11/08/13
Deadline: Dec. 09 (according to Interfolio link)
Acknowledgment received:
Request for Additional Materials:
Rejection Letter (no interview):
Preliminary interview scheduled (please specify: MLA, phone, Skype ...):
Rejection (after preliminary interview):
Campus interview scheduled:
Rejection (after campus interview):
Offer made:
Offer accepted:
NOTES AND QUERIES:",http://www.Click2Apply.net/pfgzvqw | https://apply.interfolio.com/23803,Rhetoric/Composition,1952
